"airp_id","photo_year","film_roll","scale_n","focal_length","flying_height","elev","set"
1108243,1979,"bc79067",50000,305,4968,636.8,"lower_tail"
1108244,1979,"bc79067",50000,305,4968,644.4,"lower_tail"
1108245,1979,"bc79067",50000,305,4968,605.5,"lower_tail"
1108246,1979,"bc79067",50000,305,4968,600.2,"lower_tail"
1108247,1979,"bc79067",50000,305,4968,622,"lower_tail"
1108248,1979,"bc79067",50000,305,4968,653.4,"lower_tail"
1108249,1979,"bc79067",50000,305,4968,682.2,"lower_tail"
1108250,1979,"bc79067",50000,305,4968,709.4,"lower_tail"
1108251,1979,"bc79067",50000,305,4968,716.3,"lower_tail"
1108252,1979,"bc79067",50000,305,4968,717.2,"lower_tail"
1108253,1979,"bc79067",50000,305,4968,748.8,"lower_tail"
1108254,1979,"bc79067",50000,305,4968,741.4,"lower_tail"
1108255,1979,"bc79067",50000,305,4968,727.1,"lower_tail"
1108256,1979,"bc79067",50000,305,4968,706.5,"lower_tail"
1142701,1979,"bc79086",60000,305,6325,652.8,"lower_tail"
1142702,1979,"bc79086",60000,305,6325,620.8,"lower_tail"
1142703,1979,"bc79086",60000,305,6325,696.4,"lower_tail"
1142704,1979,"bc79086",60000,305,6325,841.8,"lower_tail"
1142705,1979,"bc79086",60000,305,6325,948.9,"lower_tail"
1142706,1979,"bc79086",60000,305,6325,966.7,"lower_tail"
1142707,1979,"bc79086",60000,305,6325,948.9,"lower_tail"
1142708,1979,"bc79086",60000,305,6325,968.7,"lower_tail"
1142709,1979,"bc79086",60000,305,6325,1092.8,"lower_tail"
1142710,1979,"bc79086",60000,305,6325,1203.1,"lower_tail"
1142711,1979,"bc79086",60000,305,6325,1180.6,"lower_tail"
1142712,1979,"bc79086",60000,305,6325,1071.1,"lower_tail"
1142713,1979,"bc79086",60000,305,6325,1003.1,"lower_tail"
1142714,1979,"bc79086",60000,305,6325,944.4,"lower_tail"
1142715,1979,"bc79086",60000,305,6325,985.2,"lower_tail"
1142716,1979,"bc79086",60000,305,6325,1039.5,"lower_tail"
1142717,1979,"bc79086",60000,305,6325,1052.5,"lower_tail"
1142718,1979,"bc79086",60000,305,6325,1085.2,"lower_tail"
1142719,1979,"bc79086",60000,305,6325,1180.9,"lower_tail"
1142720,1979,"bc79086",60000,305,6325,1212.5,"lower_tail"
1142721,1979,"bc79086",60000,305,6325,1178.8,"lower_tail"
1142722,1979,"bc79086",60000,305,6325,1217.4,"lower_tail"
1142723,1979,"bc79086",60000,305,6325,1174,"lower_tail"
1142724,1979,"bc79086",60000,305,6325,1139.4,"lower_tail"
1142725,1979,"bc79086",60000,305,6325,1166.7,"lower_tail"
1142726,1979,"bc79086",60000,305,6325,1174.1,"lower_tail"
1142727,1979,"bc79086",60000,305,6325,1068.6,"lower_tail"
1142728,1979,"bc79086",60000,305,6325,978.8,"lower_tail"
1142729,1979,"bc79086",60000,305,6325,1020.4,"lower_tail"
1142730,1979,"bc79086",60000,305,6325,1109.9,"lower_tail"
1142731,1979,"bc79086",60000,305,6325,1231.9,"lower_tail"
1142732,1979,"bc79086",60000,305,6325,1232,"lower_tail"
1142733,1979,"bc79086",60000,305,6325,1088.5,"lower_tail"
1142734,1979,"bc79086",60000,305,6325,968.1,"lower_tail"
1142735,1979,"bc79086",60000,305,6325,983.2,"lower_tail"
1142736,1979,"bc79086",60000,305,6325,1066.4,"lower_tail"
1142737,1979,"bc79086",60000,305,6325,1060.1,"lower_tail"
1142738,1979,"bc79086",60000,305,6325,942.6,"lower_tail"
1142739,1979,"bc79086",60000,305,6325,798.8,"lower_tail"
1142740,1979,"bc79086",60000,305,6325,675.4,"lower_tail"
1142741,1979,"bc79086",60000,305,6325,682.5,"lower_tail"
1142742,1979,"bc79086",60000,305,6325,752.3,"lower_tail"
1142743,1979,"bc79086",60000,305,6325,839.9,"lower_tail"
1142744,1979,"bc79086",60000,305,6325,699.3,"lower_tail"
1142745,1979,"bc79086",60000,305,6325,673.2,"lower_tail"
1142746,1979,"bc79086",60000,305,6325,872.7,"lower_tail"
1142747,1979,"bc79086",60000,305,6325,1080.7,"lower_tail"
1142748,1979,"bc79086",60000,305,6325,1160.6,"lower_tail"
1142749,1979,"bc79086",60000,305,6325,1065,"lower_tail"
1142750,1979,"bc79086",60000,305,6325,1002.2,"lower_tail"
1142751,1979,"bc79086",60000,305,6325,1026.8,"lower_tail"
1142752,1979,"bc79086",60000,305,6325,1134.1,"lower_tail"
1142753,1979,"bc79086",60000,305,6325,1253.8,"lower_tail"
1142754,1979,"bc79086",60000,305,6325,1284,"lower_tail"
1142755,1979,"bc79086",60000,305,6325,1198.3,"lower_tail"
1142756,1979,"bc79086",60000,305,6325,1089.4,"lower_tail"
1142757,1979,"bc79086",60000,305,6325,1035.9,"lower_tail"
1142758,1979,"bc79086",60000,305,6325,1091.7,"lower_tail"
1142759,1979,"bc79086",60000,305,6325,1212.7,"lower_tail"
1142760,1979,"bc79086",60000,305,6325,1270.3,"lower_tail"
1142761,1979,"bc79086",60000,305,6325,1261.4,"lower_tail"
1142762,1979,"bc79086",60000,305,6325,1263.7,"lower_tail"
1142763,1979,"bc79086",60000,305,6325,1290.1,"lower_tail"
1142764,1979,"bc79086",60000,305,6325,1298.7,"lower_tail"
1142765,1979,"bc79086",60000,305,6325,1357,"lower_tail"
1142766,1979,"bc79086",60000,305,6325,1326.2,"lower_tail"
1142767,1979,"bc79086",60000,305,6325,1319.1,"lower_tail"
1142768,1979,"bc79086",60000,305,6325,1321.7,"lower_tail"
1142769,1979,"bc79086",60000,305,6325,1289.1,"lower_tail"
1142770,1979,"bc79086",60000,305,6325,1228.1,"lower_tail"
1142771,1979,"bc79086",60000,305,6325,1164.5,"lower_tail"
1142772,1979,"bc79086",60000,305,6325,1148.6,"lower_tail"
1142773,1979,"bc79086",60000,305,6325,1148.3,"lower_tail"
1142774,1979,"bc79086",60000,305,6325,1162.5,"lower_tail"
1142775,1979,"bc79086",60000,305,6325,1254.6,"lower_tail"
1142776,1979,"bc79086",60000,305,6325,1270.1,"lower_tail"
1142777,1979,"bc79086",60000,305,6325,1221,"lower_tail"
1142778,1979,"bc79086",60000,305,6325,1134.5,"lower_tail"
1142779,1979,"bc79086",60000,305,6325,1128.6,"lower_tail"
1142780,1979,"bc79086",60000,305,6325,1185.9,"lower_tail"
1142781,1979,"bc79086",60000,305,6325,1239.7,"lower_tail"
1142782,1979,"bc79086",60000,305,6325,1122.6,"lower_tail"
1142783,1979,"bc79086",60000,305,6325,924.3,"lower_tail"
1142784,1979,"bc79086",60000,305,6325,689.5,"lower_tail"
1142785,1979,"bc79086",60000,305,6325,653.5,"lower_tail"
1142786,1979,"bc79086",60000,305,6325,804,"lower_tail"
1142787,1979,"bc79086",60000,305,6325,752.5,"lower_tail"
1142788,1979,"bc79086",60000,305,6325,670.8,"lower_tail"
1142789,1979,"bc79086",60000,305,6325,731.1,"lower_tail"
1142790,1979,"bc79086",60000,305,6325,963.6,"lower_tail"
1142791,1979,"bc79086",60000,305,6325,1153.8,"lower_tail"
1142792,1979,"bc79086",60000,305,6325,1239.6,"lower_tail"
1142793,1979,"bc79086",60000,305,6325,1209.3,"lower_tail"
1142794,1979,"bc79086",60000,305,6325,1203.6,"lower_tail"
1142795,1979,"bc79086",60000,305,6325,1266.4,"lower_tail"
1142796,1979,"bc79086",60000,305,6325,1299.4,"lower_tail"
1142797,1979,"bc79086",60000,305,6325,1260.3,"lower_tail"
1142798,1979,"bc79086",60000,305,6325,1165.4,"lower_tail"
1142799,1979,"bc79086",60000,305,6325,1189.2,"lower_tail"
1142800,1979,"bc79086",60000,305,6325,1223.9,"lower_tail"
1142801,1979,"bc79086",60000,305,6325,1220.6,"lower_tail"
1142802,1979,"bc79086",60000,305,6325,1192.5,"lower_tail"
1142803,1979,"bc79086",60000,305,6325,1225.3,"lower_tail"
1142804,1979,"bc79086",60000,305,6325,1248,"lower_tail"
1142805,1979,"bc79086",60000,305,6325,1258.8,"lower_tail"
1142806,1979,"bc79086",60000,305,6325,1277.4,"lower_tail"
1142807,1979,"bc79086",60000,305,6325,1307.3,"lower_tail"
1144412,1979,"bc79209",50000,305,7620,1.1,"lower_tail"
1144413,1979,"bc79209",50000,305,7620,4.2,"lower_tail"
1144414,1979,"bc79209",50000,305,7620,9.5,"lower_tail"
1144415,1979,"bc79209",50000,305,7620,16.8,"lower_tail"
1144416,1979,"bc79209",50000,305,7620,26.4,"lower_tail"
1144417,1979,"bc79209",50000,305,7620,42.3,"lower_tail"
1144418,1979,"bc79209",50000,305,7620,61.9,"lower_tail"
1144419,1979,"bc79209",50000,305,7620,78.2,"lower_tail"
1144420,1979,"bc79209",50000,305,7620,84.5,"lower_tail"
1144421,1979,"bc79209",50000,305,7620,80.6,"lower_tail"
1144422,1979,"bc79209",50000,305,7620,72,"lower_tail"
1144423,1979,"bc79209",50000,305,7620,56.6,"lower_tail"
1144424,1979,"bc79209",50000,305,7620,35.8,"lower_tail"
1144425,1979,"bc79209",50000,305,7620,24,"lower_tail"
1144426,1979,"bc79209",50000,305,7620,23.1,"lower_tail"
1144427,1979,"bc79209",50000,305,7620,15.6,"lower_tail"
1144428,1979,"bc79209",50000,305,7620,26.7,"lower_tail"
1144429,1979,"bc79209",50000,305,7620,52.3,"lower_tail"
1144430,1979,"bc79209",50000,305,7620,69.7,"lower_tail"
1144431,1979,"bc79209",50000,305,7620,85.7,"lower_tail"
1144432,1979,"bc79209",50000,305,7620,103.7,"lower_tail"
1144433,1979,"bc79209",50000,305,7620,88.2,"lower_tail"
1144434,1979,"bc79209",50000,305,7620,61.6,"lower_tail"
1144435,1979,"bc79209",50000,305,7620,53.4,"lower_tail"
1144436,1979,"bc79209",50000,305,7620,38.7,"lower_tail"
1144437,1979,"bc79209",50000,305,7620,31.3,"lower_tail"
1144438,1979,"bc79209",50000,305,7620,28.8,"lower_tail"
1144439,1979,"bc79209",50000,305,7620,22.5,"lower_tail"
1144440,1979,"bc79209",50000,305,7620,14.4,"lower_tail"
1144441,1979,"bc79209",50000,305,7620,7.4,"lower_tail"
1144442,1979,"bc79209",50000,305,7620,15.8,"lower_tail"
1144443,1979,"bc79209",50000,305,7620,19.6,"lower_tail"
1144444,1979,"bc79209",50000,305,7620,25.7,"lower_tail"
1144445,1979,"bc79209",50000,305,7620,28.1,"lower_tail"
1144446,1979,"bc79209",50000,305,7620,27.9,"lower_tail"
1144447,1979,"bc79209",50000,305,7620,26.9,"lower_tail"
1144448,1979,"bc79209",50000,305,7620,23.4,"lower_tail"
1144449,1979,"bc79209",50000,305,7620,17.9,"lower_tail"
1144450,1979,"bc79209",50000,305,7620,16.1,"lower_tail"
1144451,1979,"bc79209",50000,305,7620,13.9,"lower_tail"
1144452,1979,"bc79209",50000,305,7620,7.9,"lower_tail"
1144453,1979,"bc79209",50000,305,7620,3.6,"lower_tail"
1144454,1979,"bc79209",50000,305,7620,2.7,"lower_tail"
1144455,1979,"bc79209",50000,305,7620,2.2,"lower_tail"
1144456,1979,"bc79209",50000,305,7620,3.1,"lower_tail"
1144457,1979,"bc79209",50000,305,7620,3.5,"lower_tail"
1144458,1979,"bc79209",50000,305,7620,4.3,"lower_tail"
1144459,1979,"bc79209",50000,305,7620,5.8,"lower_tail"
1144460,1979,"bc79209",50000,305,7620,7.5,"lower_tail"
1144461,1979,"bc79209",50000,305,7620,9.5,"lower_tail"
1144462,1979,"bc79209",50000,305,7620,13.6,"lower_tail"
1144463,1979,"bc79209",50000,305,7620,18.2,"lower_tail"
1144464,1979,"bc79209",50000,305,7620,20.7,"lower_tail"
1144465,1979,"bc79209",50000,305,7620,20.6,"lower_tail"
1144466,1979,"bc79209",50000,305,7620,17.6,"lower_tail"
1144467,1979,"bc79209",50000,305,7620,12.3,"lower_tail"
1144468,1979,"bc79209",50000,305,7620,6.8,"lower_tail"
1144469,1979,"bc79209",50000,305,7620,2.8,"lower_tail"
1144470,1979,"bc79209",50000,305,7620,0.8,"lower_tail"
1144471,1979,"bc79209",50000,305,7620,0.2,"lower_tail"
1144472,1979,"bc79209",50000,305,7620,0.2,"lower_tail"
1144473,1979,"bc79209",50000,305,7620,0.6,"lower_tail"
1144474,1979,"bc79209",50000,305,7620,0.6,"lower_tail"
1144475,1979,"bc79209",50000,305,7620,0.6,"lower_tail"
1144476,1979,"bc79209",50000,305,7620,1.8,"lower_tail"
1144477,1979,"bc79209",50000,305,7620,5.3,"lower_tail"
1144478,1979,"bc79209",50000,305,7620,6.7,"lower_tail"
1144479,1979,"bc79209",50000,305,7620,7.3,"lower_tail"
1144480,1979,"bc79209",50000,305,7620,9,"lower_tail"
1144481,1979,"bc79209",50000,305,7620,9.8,"lower_tail"
1144482,1979,"bc79209",50000,305,7620,7.9,"lower_tail"
1144483,1979,"bc79209",50000,305,7620,5.5,"lower_tail"
1144484,1979,"bc79209",50000,305,7620,5.8,"lower_tail"
1144485,1979,"bc79209",50000,305,7620,5.4,"lower_tail"
1144486,1979,"bc79209",50000,305,7620,3.8,"lower_tail"
1144487,1979,"bc79209",50000,305,7620,4.3,"lower_tail"
1144488,1979,"bc79209",50000,305,7620,9.3,"lower_tail"
1144489,1979,"bc79209",50000,305,7620,22.7,"lower_tail"
1144490,1979,"bc79209",50000,305,7620,35.9,"lower_tail"
1144491,1979,"bc79209",50000,305,7620,37.5,"lower_tail"
1144492,1979,"bc79209",50000,305,7620,39,"lower_tail"
1144493,1979,"bc79209",50000,305,7620,34.6,"lower_tail"
1144494,1979,"bc79209",50000,305,7620,19.1,"lower_tail"
1144495,1979,"bc79209",50000,305,7620,5.4,"lower_tail"
1144496,1979,"bc79209",50000,305,7620,3.9,"lower_tail"
1152614,1979,"bc79122",20000,305,640,1.2,"lower_tail"
1152615,1979,"bc79122",20000,305,640,22.9,"lower_tail"
1152616,1979,"bc79122",20000,305,640,47.2,"lower_tail"
1152617,1979,"bc79122",20000,305,640,56.2,"lower_tail"
1152618,1979,"bc79122",20000,305,640,53.6,"lower_tail"
1152619,1979,"bc79122",20000,305,640,49.4,"lower_tail"
1152620,1979,"bc79122",20000,305,640,50.6,"lower_tail"
1152621,1979,"bc79122",20000,305,640,56,"lower_tail"
1152622,1979,"bc79122",20000,305,640,43.3,"lower_tail"
1152623,1979,"bc79122",20000,305,640,19,"lower_tail"
1152624,1979,"bc79122",20000,305,640,1.6,"lower_tail"
1152625,1979,"bc79122",20000,305,640,0.4,"lower_tail"
1152626,1979,"bc79122",20000,305,640,0.4,"lower_tail"
1152627,1979,"bc79122",20000,305,640,2.4,"lower_tail"
1152628,1979,"bc79122",20000,305,640,7.8,"lower_tail"
1152629,1979,"bc79122",20000,305,640,15.8,"lower_tail"
1152630,1979,"bc79122",20000,305,640,32.3,"lower_tail"
1152631,1979,"bc79122",20000,305,640,66.8,"lower_tail"
1152632,1979,"bc79122",20000,305,640,87.4,"lower_tail"
1152633,1979,"bc79122",20000,305,640,86,"lower_tail"
1152634,1979,"bc79122",20000,305,640,73.8,"lower_tail"
1152635,1979,"bc79122",20000,305,640,70.5,"lower_tail"
1152636,1979,"bc79122",20000,305,640,55.2,"lower_tail"
1152637,1979,"bc79122",20000,305,640,25.3,"lower_tail"
1152638,1979,"bc79122",20000,305,640,2.3,"lower_tail"
1152639,1979,"bc79122",20000,305,640,0.2,"lower_tail"
1152640,1979,"bc79122",20000,305,640,0.2,"lower_tail"
1152641,1979,"bc79122",20000,305,640,0.2,"lower_tail"
1152642,1979,"bc79122",20000,305,640,2.4,"lower_tail"
1152643,1979,"bc79122",20000,305,640,25.3,"lower_tail"
1152644,1979,"bc79122",20000,305,640,47.1,"lower_tail"
1152645,1979,"bc79122",20000,305,640,71.6,"lower_tail"
1152646,1979,"bc79122",20000,305,640,87.7,"lower_tail"
1152647,1979,"bc79122",20000,305,640,96.1,"lower_tail"
1152648,1979,"bc79122",20000,305,640,85.5,"lower_tail"
1152649,1979,"bc79122",20000,305,640,159.6,"lower_tail"
1152650,1979,"bc79122",20000,305,640,229.8,"lower_tail"
1152651,1979,"bc79122",20000,305,640,208.4,"lower_tail"
1152652,1979,"bc79122",20000,305,640,40.7,"lower_tail"
1152653,1979,"bc79122",20000,305,640,3.1,"lower_tail"
1152654,1979,"bc79122",20000,305,640,42.5,"lower_tail"
1152655,1979,"bc79122",20000,305,640,158.4,"lower_tail"
1152656,1979,"bc79122",20000,305,640,258.4,"lower_tail"
1152657,1979,"bc79122",20000,305,640,235.2,"lower_tail"
1152658,1979,"bc79122",20000,305,640,232.4,"lower_tail"
1152659,1979,"bc79122",20000,305,640,217.9,"lower_tail"
1152660,1979,"bc79122",20000,305,640,219.7,"lower_tail"
1152661,1979,"bc79122",20000,305,640,170.7,"lower_tail"
1152662,1979,"bc79122",20000,305,640,128.8,"lower_tail"
1152663,1979,"bc79122",20000,305,640,61.8,"lower_tail"
1152664,1979,"bc79122",20000,305,640,121.8,"lower_tail"
1152665,1979,"bc79122",20000,305,640,256.8,"lower_tail"
1152666,1979,"bc79122",20000,305,640,331.1,"lower_tail"
1152667,1979,"bc79122",20000,305,640,337.8,"lower_tail"
1152668,1979,"bc79122",20000,305,640,264,"lower_tail"
1152669,1979,"bc79122",20000,305,640,176.9,"lower_tail"
1152670,1979,"bc79122",20000,305,640,95,"lower_tail"
1152671,1979,"bc79122",20000,305,640,80.2,"lower_tail"
1152672,1979,"bc79122",20000,305,640,363,"lower_tail"
1152673,1979,"bc79122",20000,305,640,353.7,"lower_tail"
1152674,1979,"bc79122",20000,305,640,304.9,"lower_tail"
1152675,1979,"bc79122",20000,305,640,194.8,"lower_tail"
1152676,1979,"bc79122",20000,305,640,64.4,"lower_tail"
1152677,1979,"bc79122",20000,305,640,149.2,"lower_tail"
1152678,1979,"bc79122",20000,305,640,217.9,"lower_tail"
1152679,1979,"bc79122",20000,305,640,190.7,"lower_tail"
1152680,1979,"bc79122",20000,305,640,162.3,"lower_tail"
1152681,1979,"bc79122",20000,305,640,229.6,"lower_tail"
1152682,1979,"bc79122",20000,305,640,275.7,"lower_tail"
1152683,1979,"bc79122",20000,305,640,304.9,"lower_tail"
1152684,1979,"bc79122",20000,305,640,260.8,"lower_tail"
1152685,1979,"bc79122",20000,305,640,177.8,"lower_tail"
1152686,1979,"bc79122",20000,305,640,66.6,"lower_tail"
1152687,1979,"bc79122",20000,305,640,12.1,"lower_tail"
1152688,1979,"bc79122",20000,305,640,21.8,"lower_tail"
1152689,1979,"bc79122",20000,305,640,89.8,"lower_tail"
1152690,1979,"bc79122",20000,305,640,154.5,"lower_tail"
1152691,1979,"bc79122",20000,305,640,144.2,"lower_tail"
1152692,1979,"bc79122",20000,305,640,116.5,"lower_tail"
1152693,1979,"bc79122",20000,305,640,96.5,"lower_tail"
1152694,1979,"bc79122",20000,305,640,127.9,"lower_tail"
1152695,1979,"bc79122",20000,305,640,123.4,"lower_tail"
1152696,1979,"bc79122",20000,305,640,103.8,"lower_tail"
1152697,1979,"bc79122",20000,305,640,83,"lower_tail"
1152698,1979,"bc79122",20000,305,640,63.5,"lower_tail"
1152699,1979,"bc79122",20000,305,640,45.1,"lower_tail"
1152700,1979,"bc79122",20000,305,640,18.5,"lower_tail"
1152701,1979,"bc79122",20000,305,640,6.7,"lower_tail"
1152702,1979,"bc79122",20000,305,640,1.4,"lower_tail"
1152703,1979,"bc79122",20000,305,640,1.2,"lower_tail"
1152704,1979,"bc79122",20000,305,640,1.6,"lower_tail"
1152705,1979,"bc79122",20000,305,640,0.8,"lower_tail"
1152706,1979,"bc79122",20000,305,640,1.7,"lower_tail"
1152707,1979,"bc79122",20000,305,640,10,"lower_tail"
1152708,1979,"bc79122",20000,305,640,27.4,"lower_tail"
1152709,1979,"bc79122",20000,305,640,46.2,"lower_tail"
1152710,1979,"bc79122",20000,305,640,64.7,"lower_tail"
1152711,1979,"bc79122",20000,305,640,66.5,"lower_tail"
1152712,1979,"bc79122",20000,305,640,60.8,"lower_tail"
1152713,1979,"bc79122",20000,305,640,50.2,"lower_tail"
1152714,1979,"bc79122",20000,305,640,36.7,"lower_tail"
1152715,1979,"bc79122",20000,305,640,26,"lower_tail"
1152716,1979,"bc79122",20000,305,640,17.9,"lower_tail"
1152717,1979,"bc79122",20000,305,640,9,"lower_tail"
1152718,1979,"bc79122",20000,305,640,2.2,"lower_tail"
1152719,1979,"bc79122",20000,305,640,0.2,"lower_tail"
1152720,1979,"bc79122",20000,305,640,4.7,"lower_tail"
1152721,1979,"bc79122",20000,305,640,13.5,"lower_tail"
1152722,1979,"bc79122",20000,305,640,26.4,"lower_tail"
1152723,1979,"bc79122",20000,305,640,39.3,"lower_tail"
1152724,1979,"bc79122",20000,305,640,53.4,"lower_tail"
1152725,1979,"bc79122",20000,305,640,68,"lower_tail"
1152726,1979,"bc79122",20000,305,640,72.6,"lower_tail"
1152727,1979,"bc79122",20000,305,640,61.1,"lower_tail"
1152728,1979,"bc79122",20000,305,640,34.8,"lower_tail"
1152729,1979,"bc79122",20000,305,640,12.5,"lower_tail"
1152730,1979,"bc79122",20000,305,640,4.3,"lower_tail"
1152731,1979,"bc79122",20000,305,640,20.6,"lower_tail"
1152732,1979,"bc79122",20000,305,640,47.3,"lower_tail"
1152733,1979,"bc79122",20000,305,640,65,"lower_tail"
1152734,1979,"bc79122",20000,305,640,48.3,"lower_tail"
1152735,1979,"bc79122",20000,305,640,27.4,"lower_tail"
1152736,1979,"bc79122",20000,305,640,21.1,"lower_tail"
1152737,1979,"bc79122",20000,305,640,21.8,"lower_tail"
1152738,1979,"bc79122",20000,305,640,59.1,"lower_tail"
1152739,1979,"bc79122",20000,305,640,153.4,"lower_tail"
1152740,1979,"bc79122",20000,305,640,200.5,"lower_tail"
1152741,1979,"bc79122",20000,305,640,254.8,"lower_tail"
1152742,1979,"bc79122",20000,305,640,257.3,"lower_tail"
1152743,1979,"bc79122",20000,305,640,172.9,"lower_tail"
1152744,1979,"bc79122",20000,305,640,83.6,"lower_tail"
1152745,1979,"bc79122",20000,305,640,60.4,"lower_tail"
1152746,1979,"bc79122",20000,305,640,162.1,"lower_tail"
1152747,1979,"bc79122",20000,305,640,139.1,"lower_tail"
1152748,1979,"bc79122",20000,305,640,51.8,"lower_tail"
1152749,1979,"bc79122",20000,305,640,46.8,"lower_tail"
1152750,1979,"bc79122",20000,305,640,100.8,"lower_tail"
1152751,1979,"bc79122",20000,305,640,129.7,"lower_tail"
1152752,1979,"bc79122",20000,305,640,139.6,"lower_tail"
1152753,1979,"bc79122",20000,305,640,157.3,"lower_tail"
1152754,1979,"bc79122",20000,305,640,125.9,"lower_tail"
1152755,1979,"bc79122",20000,305,640,117.6,"lower_tail"
1152756,1979,"bc79122",20000,305,640,166.1,"lower_tail"
1152757,1979,"bc79122",20000,305,640,194.6,"lower_tail"
1152758,1979,"bc79122",20000,305,640,95.2,"lower_tail"
1152759,1979,"bc79122",20000,305,640,61.1,"lower_tail"
1152760,1979,"bc79122",20000,305,640,180.8,"lower_tail"
1152761,1979,"bc79122",20000,305,640,311.3,"lower_tail"
1152762,1979,"bc79122",20000,305,640,315.5,"lower_tail"
1178941,1978,"bc78104",20000,153,1295,464.4,"lower_tail"
1178942,1978,"bc78104",20000,153,1295,464.7,"lower_tail"
1178943,1978,"bc78104",20000,153,1295,465.9,"lower_tail"
1178944,1978,"bc78104",20000,153,1295,468.3,"lower_tail"
1178945,1978,"bc78104",20000,153,1295,471.6,"lower_tail"
1178946,1978,"bc78104",20000,153,1295,476.7,"lower_tail"
1178947,1978,"bc78104",20000,153,1295,482.5,"lower_tail"
1178948,1978,"bc78104",20000,153,1295,491.1,"lower_tail"
1178949,1978,"bc78104",20000,153,1295,505.3,"lower_tail"
1178950,1978,"bc78104",20000,153,1295,520.9,"lower_tail"
1178951,1978,"bc78104",20000,153,1295,532.6,"lower_tail"
1178952,1978,"bc78104",20000,153,1295,545.4,"lower_tail"
1178953,1978,"bc78104",20000,153,1295,558.2,"lower_tail"
1178954,1978,"bc78104",20000,153,1295,571.6,"lower_tail"
1178955,1978,"bc78104",20000,153,1295,585.8,"lower_tail"
