airp_id,arm,mech,dir,cut_u,share_removed,dem_coverage,footprint_terrain,height_source,height_agl,area,covered_n,covered_mean,covered_sd,covered_range,covered_grad,covered_planar,lost_elev
632406,native,na_mask,SW,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1349.95
632406,native,na_mask,SW,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1349.95
632406,native,na_mask,W,0.05,0.005898,0.870883,dem_agl,reported,7816.609,136397496,130717,1326.83,423.611,2119.3,0.0656999,1318.324,490.033
632406,native,na_mask,W,0.12,0.033972,0.828301,dem_agl,reported,7785.584,135316867,123503,1358.172,407.252,2119.3,0.0557826,1340.782,668.168
632406,native,na_mask,W,0.22,0.114184,0.7417,dem_agl,reported,7776.619,135005439,110284,1367.143,404.533,2119.3,0.0530558,1329.328,1086.241
632406,native,na_mask,W,0.35,0.284189,0.607338,dem_agl,reported,7796.914,135711022,91100,1347.07,398.954,2011.64,0.0873386,1203.112,1376.472
632406,native,na_mask,W,0.5,0.499949,0.454534,dem_agl,reported,7708.44,132648589,66473,1435.452,354.362,1802.71,0.089162,1201.256,1246.541
632406,native,na_mask,W,0.65,0.715709,0.295069,dem_agl,reported,7558.329,127532572,41413,1582.99,287.424,1533.48,0.0685029,1801.227,1225.365
632406,native,na_mask,W,0.8,0.905589,0.133822,dem_agl,reported,7590.943,128635576,19314,1542.771,267.71,1294.12,0.146794,2222.574,1314.469
632406,native,na_mask,W,0.92,0.984894,0.041611,dem_agl,reported,7785.525,135314828,6285,1357.591,236.439,1076.92,0.367118,3401.778,1349.048
633591,native,na_mask,E,0.05,0.005632,0.886829,dem_agl,reported,6712.319,100580732,94183,1213.813,152.134,861.37,0.0350896,1210.182,1321.799
633591,native,na_mask,E,0.12,0.03244,0.845435,dem_agl,reported,6710.463,100525116,89767,1215.612,148.123,813.03,0.0366053,1205.112,1149.738
633591,native,na_mask,E,0.22,0.109034,0.761806,dem_agl,reported,6699.104,100185088,80573,1226.907,141.728,782.16,0.034516,1205.784,1101.917
633591,native,na_mask,E,0.35,0.275281,0.628844,dem_agl,reported,6675.023,99466098,66050,1250.977,122.39,729.04,0.0249394,1227.577,1100.132
633591,native,na_mask,E,0.5,0.500054,0.46168,dem_agl,reported,6652.993,98810634,48140,1273.006,103.964,637.1,0.0156613,1272.448,1142.048
633591,native,na_mask,E,0.65,0.724827,0.288523,dem_agl,reported,6633.821,98241978,29899,1291.903,89.325,573.28,0.0444288,1424.026,1169.034
633591,native,na_mask,E,0.8,0.909928,0.13123,dem_agl,reported,6676.759,99517863,13827,1248.88,64.438,393.55,0.0317269,1369.641,1202.788
633591,native,na_mask,E,0.92,0.985589,0.039696,dem_agl,reported,6696.821,100116813,4169,1229.51,69.222,300.93,0.084639,834.77,1207.819
633591,native,na_mask,N,0.05,0.005628,0.888034,dem_agl,reported,6711.542,100557428,94319,1214.611,153.874,861.68,0.0341843,1211.81,1333.229
633591,native,na_mask,N,0.12,0.032418,0.846223,dem_agl,reported,6709.699,100502231,89939,1216.421,155.589,861.68,0.0362694,1207.104,1266.425
633591,native,na_mask,N,0.22,0.108961,0.762252,dem_agl,reported,6699.628,100200749,80768,1226.192,155.213,855.84,0.0381199,1201.325,1197.884
633591,native,na_mask,N,0.35,0.275126,0.626718,dem_agl,reported,6671.479,99360511,65922,1254.369,137.874,779.58,0.0306996,1213.195,1136.31
633591,native,na_mask,N,0.5,0.500007,0.458763,dem_agl,reported,6649.909,98719064,47895,1275.943,133.507,724.9,0.0336485,1203.153,1157.73
633591,native,na_mask,N,0.65,0.724898,0.289085,dem_agl,reported,6634.973,98276100,30022,1291,135.307,675.76,0.0642598,1096.142,1182.201
633591,native,na_mask,N,0.8,0.909959,0.130627,dem_agl,reported,6564.327,96194435,13259,1361.52,101.387,487.07,0.0347915,1225.694,1191.949
633591,native,na_mask,N,0.92,0.985593,0.037222,dem_agl,reported,6557.217,95986190,3864,1362.845,99.295,446.98,0.159514,2132.714,1204.498
633591,native,na_mask,NE,0.05,0.01126,0.865426,dem_agl,reported,6712.312,100580513,91952,1213.804,153.209,861.37,0.0363186,1207.277,1327.581
633591,native,na_mask,NE,0.12,0.064858,0.78274,dem_agl,reported,6708.384,100462846,83156,1217.659,150.828,813.03,0.0398705,1196.801,1207.265
633591,native,na_mask,NE,0.22,0.217995,0.626176,dem_agl,reported,6686.693,99814216,66170,1239.315,144.676,782.16,0.0405613,1189.971,1150.211
633591,native,na_mask,NE,0.35,0.484828,0.428588,dem_agl,reported,6645.612,98591505,44591,1280.405,116.469,658.07,0.0232922,1234.843,1138.093
633591,native,na_mask,NE,0.5,0.750124,0.232523,dem_agl,reported,6610.051,97539217,23926,1315.989,98.991,562.51,0.0197874,1318.913,1171.993
633591,native,na_mask,NE,0.65,0.934465,0.084344,dem_agl,reported,6585.962,96829567,8641,1339.717,104.008,497.88,0.0854776,1662.6,1196.424
633591,native,na_mask,NE,0.8,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1207.935
633591,native,na_mask,NE,0.92,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1207.935
633591,native,na_mask,NW,0.05,0.011258,0.865787,dem_agl,reported,6712.159,100575943,91959,1213.966,155.314,861.68,0.0358285,1214.585,1266.299
633591,native,na_mask,NW,0.12,0.064844,0.782204,dem_agl,reported,6710.919,100538770,83156,1215.207,160.792,861.68,0.0406141,1215.971,1246.786
633591,native,na_mask,NW,0.22,0.217948,0.623924,dem_agl,reported,6707.096,100424260,66365,1218.688,167.947,855.84,0.0445234,1210.675,1233.598
633591,native,na_mask,NW,0.35,0.484594,0.423107,dem_agl,reported,6692.569,99989696,44896,1233.207,149.83,761.42,0.0334316,1189.491,1210.967
633591,native,na_mask,NW,0.5,0.749882,0.227907,dem_agl,reported,6688.265,99861145,24123,1236.863,150.673,704.66,0.0600298,1050.982,1210.482
633591,native,na_mask,NW,0.65,0.934236,0.085396,dem_agl,reported,6661.557,99065183,8887,1263.356,138.298,637.85,0.0968479,867.928,1206.017
633591,native,na_mask,NW,0.8,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1207.935
633591,native,na_mask,NW,0.92,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1207.935
633591,native,na_mask,S,0.05,0.005628,0.888043,dem_agl,reported,6714.051,100632630,94348,1212.022,153.275,862.97,0.0329991,1214.54,1414.861
633591,native,na_mask,S,0.12,0.032415,0.844034,dem_agl,reported,6723.942,100929355,89926,1201.978,149.038,862.97,0.0308039,1208.468,1458.307
633591,native,na_mask,S,0.22,0.108949,0.760582,dem_agl,reported,6737.428,101334612,81255,1188.556,146.971,863.77,0.0290741,1201.427,1350.079
633591,native,na_mask,S,0.35,0.275102,0.621794,dem_agl,reported,6746.942,101621008,66644,1179.115,147.656,855.24,0.0339495,1214.792,1276.332
633591,native,na_mask,S,0.5,0.499993,0.453423,dem_agl,reported,6773.98,102437131,49004,1151.88,145.607,688.53,0.0349057,1188.958,1257.843
633591,native,na_mask,S,0.65,0.724874,0.287432,dem_agl,reported,6799.901,103222586,31294,1126.15,147.082,680.76,0.0455808,1101.439,1235.065
633591,native,na_mask,S,0.8,0.909949,0.130243,dem_agl,reported,6762.602,102093311,14140,1161.148,116.171,627.02,0.0479906,1039.552,1207.284
633591,native,na_mask,S,0.92,0.985592,0.039274,dem_agl,reported,6716.108,100694299,4244,1205.367,99.587,448.07,0.0474074,1072.434,1206.601
633591,native,na_mask,SE,0.05,0.011259,0.865469,dem_agl,reported,6714.886,100657670,91982,1211.17,152.534,861.37,0.0350795,1209.996,1368.877
633591,native,na_mask,SE,0.12,0.064855,0.780206,dem_agl,reported,6723.885,100927657,83113,1202.111,143.474,813.03,0.0350114,1196.035,1301.083
633591,native,na_mask,SE,0.22,0.217983,0.624366,dem_agl,reported,6725.958,100989901,66516,1200.05,133.503,782.16,0.0348549,1176.669,1226.32
633591,native,na_mask,SE,0.35,0.484619,0.42522,dem_agl,reported,6699.648,100201346,44912,1226.316,109.033,577.85,0.0239721,1218.577,1181.247
633591,native,na_mask,SE,0.5,0.74993,0.230331,dem_agl,reported,6696.217,100098756,24320,1229.783,90.009,451.54,0.0273665,1154.941,1199.89
633591,native,na_mask,SE,0.65,0.934295,0.084799,dem_agl,reported,6652.133,98785101,8887,1272.307,76.595,389.67,0.0535097,1478.248,1200.42
633591,native,na_mask,SE,0.8,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1207.935
633591,native,na_mask,SE,0.92,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1207.935
633591,native,na_mask,SW,0.05,0.011257,0.865792,dem_agl,reported,6714.733,100653083,91989,1211.325,154.664,862.97,0.0348023,1217.494,1307.704
633591,native,na_mask,SW,0.12,0.06484,0.779653,dem_agl,reported,6726.329,101001040,83127,1199.663,153.844,862.97,0.0366702,1218.895,1341.122
633591,native,na_mask,SW,0.22,0.217936,0.621129,dem_agl,reported,6750.931,101741231,66632,1174.948,156.25,864.27,0.0396047,1222.504,1310.2
633591,native,na_mask,SW,0.35,0.48474,0.41837,dem_agl,reported,6790.561,102939219,45445,1135.362,154.016,857.78,0.0448182,1230.552,1282.493
633591,native,na_mask,SW,0.5,0.750064,0.22474,dem_agl,reported,6852.127,104814257,24849,1073.847,149.191,689.72,0.0583702,1258.063,1249.341
633591,native,na_mask,SW,0.65,0.934421,0.086831,dem_agl,reported,6946.989,107736482,9871,979.187,113.351,615.39,0.0186395,1028.112,1224.631
633591,native,na_mask,SW,0.8,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1207.935
633591,native,na_mask,SW,0.92,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1207.935
633591,native,na_mask,W,0.05,0.005629,0.887135,dem_agl,reported,6712.163,100576048,94190,1213.972,154.204,861.68,0.0346895,1217.414,1197.411
633591,native,na_mask,W,0.12,0.032426,0.845388,dem_agl,reported,6712.84,100596331,89782,1213.274,157.577,862.97,0.0381779,1223.782,1227.561
633591,native,na_mask,W,0.22,0.108987,0.759367,dem_agl,reported,6718.878,100777386,80826,1206.95,163.444,862.97,0.0420429,1231.803,1269.936
633591,native,na_mask,W,0.35,0.275173,0.621889,dem_agl,reported,6746.169,101597743,66766,1180.029,162.731,858.78,0.037421,1207.037,1310.02
633591,native,na_mask,W,0.5,0.499946,0.450976,dem_agl,reported,6769.237,102293725,48778,1156.51,171.19,862.24,0.0381151,1166.629,1273.963
633591,native,na_mask,W,0.65,0.724719,0.285709,dem_agl,reported,6789.741,102914353,31083,1135.638,181.076,864.67,0.0710451,979.554,1249.182
633591,native,na_mask,W,0.8,0.909889,0.133951,dem_agl,reported,6775.231,102474966,14395,1149.138,190.261,862.24,0.159425,606.15,1219.045
633591,native,na_mask,W,0.92,0.985582,0.039297,dem_agl,reported,6681.443,99657544,4140,1243.007,192.858,841.44,0.141779,1035.957,1207.27
639647,native,na_mask,E,0.05,0.005547,0.895769,dem_agl,reported,6649.988,98721408,96514,1270.972,45.745,285.51,0.010281,1270.561,1222.532
639647,native,na_mask,E,0.12,0.031948,0.854375,dem_agl,reported,6649.26,98699774,92041,1271.704,45.533,284.1,0.00993238,1270.831,1237.943
639647,native,na_mask,E,0.22,0.107382,0.772746,dem_agl,reported,6649.553,98708479,83250,1271.416,44.207,284.1,0.00902456,1269.854,1252.613
639647,native,na_mask,E,0.35,0.271678,0.632246,dem_agl,reported,6651.617,98769771,68166,1269.346,41.946,257.23,0.00781561,1263.972,1267.509
639647,native,na_mask,E,0.5,0.500044,0.460588,dem_agl,reported,6652.116,98784606,49688,1268.766,40.935,250.38,0.0106169,1246.052,1271.616
639647,native,na_mask,E,0.65,0.72841,0.286356,dem_agl,reported,6643.969,98542777,30789,1276.842,36.657,224.06,0.0203331,1215.375,1265.357
639647,native,na_mask,E,0.8,0.911284,0.130002,dem_agl,reported,6631.844,98183422,13889,1288.911,27.761,174.61,0.0270331,1184.07,1263.044
639647,native,na_mask,E,0.92,0.985805,0.038593,dem_agl,reported,6610.845,97562627,4089,1310.061,23.816,109.23,0.0630237,1020.533,1263.451
639647,native,na_mask,N,0.05,0.005536,0.896998,dem_agl,reported,6650.205,98727845,96652,1270.756,45.253,282.69,0.0108172,1269.546,1260.848
639647,native,na_mask,N,0.12,0.031885,0.85605,dem_agl,reported,6649.201,98698044,92225,1271.755,43.381,274.41,0.0118123,1267.854,1240.755
639647,native,na_mask,N,0.22,0.10717,0.772594,dem_agl,reported,6645.499,98588152,83153,1275.447,40.446,267.99,0.0129972,1265.688,1232.38
639647,native,na_mask,N,0.35,0.271179,0.635718,dem_agl,reported,6636.963,98335052,68258,1283.985,37.074,259.25,0.0133028,1265.682,1232.587
639647,native,na_mask,N,0.5,0.50001,0.461033,dem_agl,reported,6625.205,97986945,49301,1295.758,32.61,242.6,0.0119922,1272.275,1239.012
639647,native,na_mask,N,0.65,0.728852,0.288044,dem_agl,reported,6616.306,97723893,30699,1304.649,31.717,228.64,0.0136541,1273.158,1251.141
639647,native,na_mask,N,0.8,0.91144,0.127241,dem_agl,reported,6603.145,97335487,13496,1317.838,33.774,195.87,0.0198995,1259.242,1259.063
639647,native,na_mask,N,0.92,0.98583,0.038403,dem_agl,reported,6584.485,96786146,4046,1336.535,28.445,153.16,0.0308198,1201.773,1262.959
639647,native,na_mask,NE,0.05,0.011082,0.87593,dem_agl,reported,6649.332,98701940,94367,1271.616,45.158,281.29,0.0106369,1270.022,1242.012
639647,native,na_mask,NE,0.12,0.063834,0.79363,dem_agl,reported,6647.379,98643943,85479,1273.573,42.803,274.41,0.0111937,1268.955,1239.357
639647,native,na_mask,NE,0.22,0.214552,0.637621,dem_agl,reported,6643.887,98540346,68609,1277.081,37.484,267.99,0.0109336,1268.131,1242.59
639647,native,na_mask,NE,0.35,0.480809,0.431986,dem_agl,reported,6641.98,98483778,46430,1279.006,31.58,177.87,0.00867022,1268.285,1252.983
639647,native,na_mask,NE,0.5,0.75042,0.231163,dem_agl,reported,6642.702,98505189,24840,1278.283,26.67,149.45,0.00651488,1263.524,1261.009
639647,native,na_mask,NE,0.65,0.937994,0.083481,dem_agl,reported,6649.317,98701485,8979,1271.668,16.841,107.31,0.0109363,1227.438,1263.704
639647,native,na_mask,NE,0.8,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1263.908
639647,native,na_mask,NE,0.92,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1263.908
639647,native,na_mask,NW,0.05,0.01108,0.876052,dem_agl,reported,6651.417,98763846,94426,1269.553,44.978,282.69,0.0107627,1268.628,1283.487
639647,native,na_mask,NW,0.12,0.063823,0.793869,dem_agl,reported,6651.352,98761900,85576,1269.618,43.727,275.82,0.0122799,1265.544,1261.967
639647,native,na_mask,NW,0.22,0.214516,0.635948,dem_agl,reported,6647.51,98647832,68488,1273.448,42.814,267.99,0.0161005,1256.804,1252.141
639647,native,na_mask,NW,0.35,0.48002,0.433878,dem_agl,reported,6629.698,98119901,46493,1291.235,37.496,256.44,0.0175321,1257.793,1243.009
639647,native,na_mask,NW,0.5,0.749591,0.231587,dem_agl,reported,6607.707,97470042,24637,1313.219,27.944,197.28,0.0158107,1266.337,1250.223
639647,native,na_mask,NW,0.65,0.937205,0.08405,dem_agl,reported,6584.949,96799804,8858,1335.766,27.723,165.3,0.0336206,1195.309,1260.327
639647,native,na_mask,NW,0.8,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1263.908
639647,native,na_mask,NW,0.92,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1263.908
639647,native,na_mask,S,0.05,0.005535,0.895762,dem_agl,reported,6652.576,98798265,96565,1268.397,44.655,257.23,0.010059,1269.5,1339.354
639647,native,na_mask,S,0.12,0.031882,0.854225,dem_agl,reported,6655.184,98875727,92152,1265.803,43.59,257.23,0.00972686,1268.884,1323.708
639647,native,na_mask,S,0.22,0.107157,0.772241,dem_agl,reported,6659.333,98999049,83411,1261.65,42.59,257.23,0.00967769,1268.313,1310.886
639647,native,na_mask,S,0.35,0.271148,0.631152,dem_agl,reported,6666.502,99212334,68315,1254.489,42.38,257.32,0.00994208,1266.771,1298.41
639647,native,na_mask,S,0.5,0.49999,0.459124,dem_agl,reported,6676.433,99508126,49850,1244.539,42.565,257.32,0.00967509,1256.429,1288.683
639647,native,na_mask,S,0.65,0.728821,0.284946,dem_agl,reported,6682.063,99676014,30978,1238.896,48.125,257.32,0.0128746,1244.619,1275.605
639647,native,na_mask,S,0.8,0.91143,0.129218,dem_agl,reported,6678.433,99567764,14011,1242.509,62.147,257.32,0.0281483,1281.855,1266.957
639647,native,na_mask,S,0.92,0.985829,0.037941,dem_agl,reported,6677.629,99543791,4123,1243.421,62.578,251.85,0.053234,1358.087,1264.136
639647,native,na_mask,SE,0.05,0.011082,0.87467,dem_agl,reported,6651.76,98774028,94281,1269.215,44.593,257.23,0.00988035,1269.937,1280.4
639647,native,na_mask,SE,0.12,0.06383,0.791729,dem_agl,reported,6653.832,98835578,85390,1267.155,43.259,257.23,0.00913252,1269.168,1280.67
639647,native,na_mask,SE,0.22,0.21454,0.637152,dem_agl,reported,6658.144,98963719,68808,1262.84,41.63,257.23,0.00814822,1264.559,1281.699
639647,native,na_mask,SE,0.35,0.480032,0.42912,dem_agl,reported,6662.114,99081754,46432,1258.829,44.739,257.23,0.0105192,1249.77,1278.398
639647,native,na_mask,SE,0.5,0.749624,0.231122,dem_agl,reported,6661.279,99056912,25022,1259.4,49.629,250.38,0.0305107,1172.842,1271.949
639647,native,na_mask,SE,0.65,0.937251,0.083109,dem_agl,reported,6622.897,97918700,8853,1297.573,40.912,212.05,0.0496255,1089.826,1263.386
639647,native,na_mask,SE,0.8,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1263.908
639647,native,na_mask,SE,0.92,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1263.908
639647,native,na_mask,SW,0.05,0.01108,0.874795,dem_agl,reported,6653.852,98836162,94329,1267.138,44.293,257.23,0.00994569,1268.652,1321.856
639647,native,na_mask,SW,0.12,0.063819,0.792031,dem_agl,reported,6657.819,98954039,85489,1263.176,43.6,257.23,0.0098331,1267.591,1302.998
639647,native,na_mask,SW,0.22,0.214504,0.634843,dem_agl,reported,6665.394,99179358,68642,1255.607,42.383,257.23,0.0111649,1266.856,1291.417
639647,native,na_mask,SW,0.35,0.480733,0.4292,dem_agl,reported,6678.352,99565332,46556,1242.624,37.065,162.6,0.0171543,1270.645,1280.69
639647,native,na_mask,SW,0.5,0.750365,0.229626,dem_agl,reported,6691.872,99968883,25009,1229.062,26.016,134.31,0.0184016,1280.732,1272.411
639647,native,na_mask,SW,0.65,0.937952,0.08342,dem_agl,reported,6706.642,100410674,9141,1214.279,17.611,73.36,0.0192108,1295.22,1266.353
639647,native,na_mask,SW,0.8,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1263.908
639647,native,na_mask,SW,0.92,1,0,no_dem_coverage,NA,NA,64016001,0,NA,NA,NA,NA,NA,1263.908
639647,native,na_mask,W,0.05,0.005545,0.895897,dem_agl,reported,6652.027,98781944,96565,1268.948,45.542,287.5,0.0103685,1269.262,1305.62
639647,native,na_mask,W,0.12,0.031938,0.854666,dem_agl,reported,6652.952,98809421,92147,1268.029,46.214,287.5,0.0106056,1268.718,1282.927
639647,native,na_mask,W,0.22,0.107346,0.770608,dem_agl,reported,6654.431,98853371,83111,1266.558,47.411,287.5,0.0117637,1266.693,1271.777
639647,native,na_mask,W,0.35,0.27159,0.633686,dem_agl,reported,6654.006,98840748,68313,1266.989,49.046,287.5,0.0159305,1263.374,1260.047
639647,native,na_mask,W,0.5,0.499956,0.459584,dem_agl,reported,6649.542,98708173,49466,1271.459,50.214,284.1,0.0174353,1270.919,1256.169
639647,native,na_mask,W,0.65,0.728322,0.28765,dem_agl,reported,6648.985,98691621,30959,1271.997,53.23,267.61,0.0206754,1279.921,1262.571
639647,native,na_mask,W,0.8,0.911254,0.128513,dem_agl,reported,6659.653,99008573,13861,1261.177,51.761,238.59,0.0271301,1296.356,1265.249
639647,native,na_mask,W,0.92,0.985801,0.037977,dem_agl,reported,6680.087,99617073,4115,1240.73,37.775,164.63,0.0310139,1322.632,1264.389
654481,native,na_mask,E,0.05,0.00592,0.943457,dem_agl,reported,6128.817,83853835,87840,572.273,419.918,1760.11,0.119833,580.861,1085.158
654481,native,na_mask,E,0.12,0.034097,0.902143,dem_agl,reported,6156.265,84606590,84732,545.184,403.086,1760.11,0.112944,570.323,1271.337
654481,native,na_mask,E,0.22,0.114603,0.809306,dem_agl,reported,6214.728,86221147,77409,487.164,367.597,1760.19,0.0954742,540.628,1129.594
654481,native,na_mask,E,0.35,0.284824,0.650736,dem_agl,reported,6315.609,89043058,64340,385.897,281.198,1479.01,0.0418679,426.68,1009.712
654481,native,na_mask,E,0.5,0.500045,0.470666,dem_agl,reported,6371.571,90628043,47466,328.264,211.176,1035.55,0.0436822,233.912,811.904
654481,native,na_mask,E,0.65,0.715265,0.294611,dem_agl,reported,6354.89,90154147,29453,344.934,211.959,903.03,0.141437,-64.831,647.034
654481,native,na_mask,E,0.8,0.905326,0.131422,dem_agl,reported,6266.835,87673045,12636,431.691,208.372,880.52,0.242468,-422.77,564.099
654481,native,na_mask,E,0.92,0.984852,0.034718,dem_agl,reported,6155.349,84581409,3207,544.968,120.131,683.27,0.171676,-20.681,547.823
654481,native,na_mask,N,0.05,0.005925,0.944041,dem_agl,reported,6113.413,83432849,87545,586.909,427.46,1760.08,0.12361,578.738,263.789
654481,native,na_mask,N,0.12,0.034126,0.906225,dem_agl,reported,6098.48,83025746,83733,601.311,428.729,1760.08,0.125382,578.826,225.759
654481,native,na_mask,N,0.22,0.114702,0.821751,dem_agl,reported,6078.393,82479716,75484,621.655,439.573,1760.08,0.133429,575.158,297.973
654481,native,na_mask,N,0.35,0.284955,0.671635,dem_agl,reported,6051.157,81742231,61117,648.56,460.346,1760.06,0.143879,588.584,404.404
654481,native,na_mask,N,0.5,0.500001,0.48676,dem_agl,reported,6047.922,81654850,44183,651.573,455.045,1760.06,0.156703,505.848,489.427
